event_day,event_hour,topics,city,country
2017-03-19,18:00,Francophone Culture,Moscow,ru
2017-03-19,18:00,La Culture Francaise,Moscow,ru
2017-03-19,18:00,"French Speaking Community, French Teachers",Moscow,ru
2017-03-19,18:00,Francophones,Moscow,ru
2017-03-19,18:00,Practica frances,Moscow,ru
2017-03-19,18:00,Conversacion en francés,Moscow,ru
2017-03-19,18:00,French conversation and French culture,Moscow,ru
2017-03-19,18:00,Conversation francaise,Moscow,ru
2017-04-08,11:15,Muslim Professionals,London,gb
2017-04-08,11:15,Sufi,London,gb
2017-04-08,11:15,Progressive Muslim,London,gb
2017-04-08,11:15,Social Networking,London,gb
2017-04-08,11:15,Social,London,gb
2017-04-08,11:15,New In Town,London,gb
2017-04-08,11:15,Muslim,London,gb
2017-04-08,11:15,Fun Times,London,gb
2017-04-08,11:15,Dining Out,London,gb
2017-04-30,17:30,Vegan,Detroit,us
2017-03-25,11:00,Python,Bangalore,in
2017-03-25,11:00,Agile programming,Bangalore,in
2017-03-25,11:00,Django,Bangalore,in
2017-03-25,11:00,Programming Languages,Bangalore,in
2017-03-25,11:00,Functional Programming,Bangalore,in
2017-03-25,11:00,Computer programming,Bangalore,in
2017-03-25,11:00,Data Analysis,Bangalore,in
2017-03-25,11:00,Python Web Development,Bangalore,in
2017-03-28,19:30,New In Town,Cape Town,za
2017-03-28,19:30,Live Music,Cape Town,za
2017-03-28,19:30,Activities,Cape Town,za
2017-03-28,19:30,Twenty-Somethings,Cape Town,za
2017-03-28,19:30,Social,Cape Town,za
2017-03-28,19:30,20's & 30's Social,Cape Town,za
2017-03-30,18:00,Open Source,Tel Aviv-Yafo,il
2017-03-30,18:00,Web Design,Tel Aviv-Yafo,il
2017-03-30,18:00,Software Development,Tel Aviv-Yafo,il
2017-03-30,18:00,JavaScript,Tel Aviv-Yafo,il
2017-03-30,18:00,Web Technology,Tel Aviv-Yafo,il
2017-03-30,18:00,Computer programming,Tel Aviv-Yafo,il
2017-03-30,18:00,Web Development,Tel Aviv-Yafo,il
2017-03-30,18:00,JavaScript Libraries,Tel Aviv-Yafo,il
2017-03-30,18:00,Front-end Development,Tel Aviv-Yafo,il
2017-03-30,18:00,ReactJS,Tel Aviv-Yafo,il
2017-03-30,18:00,React Native,Tel Aviv-Yafo,il
2017-03-30,18:00,ECMAScript 6,Tel Aviv-Yafo,il
2017-03-30,18:00,Redux,Tel Aviv-Yafo,il
2017-03-30,18:00,GraphQL,Tel Aviv-Yafo,il
2017-03-30,18:00,RelayJS,Tel Aviv-Yafo,il
2017-03-19,23:00,Fitness,Las Vegas,us
2017-03-19,23:00,Sports and Recreation,Las Vegas,us
2017-03-19,23:00,Healthy Living,Las Vegas,us
2017-03-19,23:00,Coed Soccer,Las Vegas,us
2017-03-19,23:00,Soccer,Las Vegas,us
2017-03-19,23:00,Pick-Up Soccer,Las Vegas,us
2017-03-19,23:00,Outdoor  Fitness,Las Vegas,us
2017-03-19,23:00,Games,Las Vegas,us
2017-03-19,23:00,Sports and Socials,Las Vegas,us
2017-03-19,23:00,Recreational Sports,Las Vegas,us
2017-03-19,23:00,Outdoor Adventures,Las Vegas,us
2017-03-19,23:00,Startup Businesses,Las Vegas,us
2017-03-19,23:00,Exercise,Las Vegas,us
2017-03-19,21:00,Tea Ceremony,London,gb
2017-03-19,21:00,Meditation,London,gb
2017-03-19,21:00,Transformation,London,gb
2017-03-19,21:00,Creativity,London,gb
2017-03-19,21:00,Gong Bath,London,gb
2017-03-19,21:00,labyrinth walk and meditation,London,gb
2017-03-19,21:00,Alternative Medicine,London,gb
2017-03-19,21:00,Mindfulness,London,gb
2017-03-19,21:00,Consciousness,London,gb
2017-03-19,21:00,Eastern Philosophy,London,gb
2017-03-19,21:00,Chinese Tea Culture,London,gb
2017-03-19,21:00,Shamanic Journeying,London,gb
2017-03-19,21:00,Music and Sound Healing,London,gb
2017-03-19,21:00,GONG SOUND BATH MEDITATION,London,gb
2017-03-19,21:00,Sound Healing Ceremonies,London,gb
2017-03-19,21:00,Art,London,gb
2017-03-19,21:00,Spiritual Growth,London,gb
2017-03-19,21:00,Yoga,London,gb
2017-03-30,18:00,Open Source,Tel Aviv-Yafo,il
2017-03-30,18:00,Web Design,Tel Aviv-Yafo,il
2017-03-30,18:00,Software Development,Tel Aviv-Yafo,il
2017-03-30,18:00,JavaScript,Tel Aviv-Yafo,il
2017-03-30,18:00,Web Technology,Tel Aviv-Yafo,il
2017-03-30,18:00,Computer programming,Tel Aviv-Yafo,il
2017-03-30,18:00,Web Development,Tel Aviv-Yafo,il
2017-03-30,18:00,JavaScript Libraries,Tel Aviv-Yafo,il
2017-03-30,18:00,Front-end Development,Tel Aviv-Yafo,il
2017-03-30,18:00,ReactJS,Tel Aviv-Yafo,il
2017-03-30,18:00,React Native,Tel Aviv-Yafo,il
2017-03-30,18:00,ECMAScript 6,Tel Aviv-Yafo,il
2017-03-30,18:00,Redux,Tel Aviv-Yafo,il
2017-03-30,18:00,GraphQL,Tel Aviv-Yafo,il
2017-03-30,18:00,RelayJS,Tel Aviv-Yafo,il
2017-03-20,23:00,Agile Project Management,Sydney,au
2017-03-20,23:00,Lean Startup,Sydney,au
2017-03-20,23:00,Kanban,Sydney,au
2017-03-20,23:00,Personal Kanban,Sydney,au
2017-03-20,23:00,Systems Thinking,Sydney,au
2017-03-25,11:00,Python,Bangalore,in
2017-03-25,11:00,Agile programming,Bangalore,in
2017-03-25,11:00,Django,Bangalore,in
2017-03-25,11:00,Programming Languages,Bangalore,in
2017-03-25,11:00,Functional Programming,Bangalore,in
2017-03-25,11:00,Computer programming,Bangalore,in
2017-03-25,11:00,Data Analysis,Bangalore,in
2017-03-25,11:00,Python Web Development,Bangalore,in
2017-03-19,17:00,Cultural Activities,Bournemouth,gb
2017-03-19,17:00,Communication Skills,Bournemouth,gb
2017-03-19,17:00,"Eating, Drinking, Talking, Laughing, Etc",Bournemouth,gb
2017-03-19,17:00,Spanish Language,Bournemouth,gb
2017-03-19,17:00,Spanish Culture,Bournemouth,gb
2017-03-19,17:00,Language & Culture,Bournemouth,gb
2017-03-19,17:00,English as a Second Language,Bournemouth,gb
2017-04-01,09:30,Hiking,Aberdeen,gb
2017-04-01,09:30,Walking,Aberdeen,gb
2017-04-01,09:30,Outdoors,Aberdeen,gb
2017-04-01,09:30,Outdoor  Fitness,Aberdeen,gb
2017-04-01,09:30,Leisure Walking,Aberdeen,gb
2017-04-01,09:30,Hillwalking,Aberdeen,gb
2017-04-01,09:30,Munro Bagging,Aberdeen,gb
2017-04-01,09:30,Weekend Adventures,Aberdeen,gb
2017-04-01,09:30,Outdoor Adventures,Aberdeen,gb
2017-04-01,09:30,Healthy Living,Aberdeen,gb
2017-04-01,09:30,Hill Walking,Aberdeen,gb
2017-04-01,09:30,Winter Walking & Climbing,Aberdeen,gb
2017-04-01,09:30,hill walking club,Aberdeen,gb
2017-03-19,17:00,Cultural Activities,Bournemouth,gb
2017-03-19,17:00,Communication Skills,Bournemouth,gb
2017-03-19,17:00,"Eating, Drinking, Talking, Laughing, Etc",Bournemouth,gb
2017-03-19,17:00,Spanish Language,Bournemouth,gb
2017-03-19,17:00,Spanish Culture,Bournemouth,gb
2017-03-19,17:00,Language & Culture,Bournemouth,gb
2017-03-19,17:00,English as a Second Language,Bournemouth,gb
2017-07-24,02:00,Zen Buddhism,Temecula,us
2017-07-24,02:00,Self-Improvement,Temecula,us
2017-07-24,02:00,Buddhist,Temecula,us
2017-07-24,02:00,Consciousness,Temecula,us
2017-07-24,02:00,Metaphysics,Temecula,us
2017-07-24,02:00,Yoga,Temecula,us
2017-07-24,02:00,Spirituality,Temecula,us
2017-07-24,02:00,Vedanta,Temecula,us
2017-07-24,02:00,Advaita Vedanta,Temecula,us
2017-07-24,02:00,Nondualism,Temecula,us
2017-07-24,02:00,Francis Lucille,Temecula,us
2017-07-24,02:00,Meditation,Temecula,us
2017-07-24,02:00,Awareness,Temecula,us
2017-03-22,22:30,Environment,Auckland,nz
2017-03-22,22:30,Hiking,Auckland,nz
2017-03-22,22:30,New In Town,Auckland,nz
2017-03-22,22:30,Conservation,Auckland,nz
2017-03-22,22:30,Outdoors,Auckland,nz
2017-03-22,22:30,Adventure,Auckland,nz
2017-03-22,22:30,Nature Walks,Auckland,nz
2017-03-22,22:30,Wildlife Conservation,Auckland,nz
2017-03-22,22:30,native plants,Auckland,nz
2017-03-22,22:30,Environmental Restoration,Auckland,nz
2017-03-22,22:30,Nature Lovers and Tree Huggers,Auckland,nz
2017-03-22,22:30,Local wildlife - birds and animals,Auckland,nz
2017-03-22,22:30,eco-system restoration,Auckland,nz
2017-03-22,22:30,reforestation,Auckland,nz
2017-03-22,22:30,Volunteer Tree Planters,Auckland,nz
2017-03-28,20:00,Anime,London,gb
2017-03-28,20:00,geek girls,London,gb
2017-03-28,20:00,Nerds,London,gb
2017-03-28,20:00,Game Night,London,gb
2017-03-28,20:00,Geeks & Nerds,London,gb
2017-03-28,20:00,classic video games,London,gb
2017-03-28,20:00,Games,London,gb
2017-03-28,20:00,Manga,London,gb
2017-03-28,20:00,geeks,London,gb
2017-03-28,20:00,Comic Books,London,gb
2017-03-28,20:00,Video Games,London,gb
2017-03-28,20:00,Geek Culture,London,gb
2017-03-28,20:00,Gaming,London,gb
2017-03-28,20:00,Science Fiction,London,gb
2017-03-19,21:00,Social Anxiety,Toronto,ca
2017-03-19,21:00,Anxiety,Toronto,ca
2017-03-19,21:00,"Anxiety, Panic Disorder",Toronto,ca
2017-03-19,21:00,Shyness,Toronto,ca
2017-03-19,21:00,Depression,Toronto,ca
2017-03-19,21:00,Anxiety Disorder Professionals,Toronto,ca
2017-03-19,21:00,Bipolar Disorder,Toronto,ca
2017-04-01,19:00,Language & Culture,Oxford,gb
2017-04-01,19:00,English for Professionals,Oxford,gb
2017-04-01,19:00,Japanese Language,Oxford,gb
2017-04-01,19:00,Japanese Food,Oxford,gb
2017-04-01,19:00,English Language,Oxford,gb
2017-04-01,19:00,Language Exchange,Oxford,gb
2017-04-01,19:00,Japanese Culture,Oxford,gb
2017-04-01,19:00,English for Japanese Speakers,Oxford,gb
2017-04-01,19:00,Practice English,Oxford,gb
2017-04-01,19:00,Teach English,Oxford,gb
2017-04-01,19:00,English Culture,Oxford,gb
2017-04-01,19:00,English vocabulary,Oxford,gb
2017-04-01,19:00,Japanese and English Language Exchange,Oxford,gb
2017-04-01,19:00,English Pronunciation,Oxford,gb
2017-04-01,19:00,English teachers,Oxford,gb
2017-03-28,20:00,Anime,London,gb
2017-03-28,20:00,geek girls,London,gb
2017-03-28,20:00,Nerds,London,gb
2017-03-28,20:00,Game Night,London,gb
2017-03-28,20:00,Geeks & Nerds,London,gb
2017-03-28,20:00,classic video games,London,gb
2017-03-28,20:00,Games,London,gb
2017-03-28,20:00,Manga,London,gb
2017-03-28,20:00,geeks,London,gb
2017-03-28,20:00,Comic Books,London,gb
2017-03-28,20:00,Video Games,London,gb
2017-03-28,20:00,Geek Culture,London,gb
2017-03-28,20:00,Gaming,London,gb
2017-03-28,20:00,Science Fiction,London,gb
2017-03-22,22:30,Environment,Auckland,nz
2017-03-22,22:30,Hiking,Auckland,nz
2017-03-22,22:30,New In Town,Auckland,nz
2017-03-22,22:30,Conservation,Auckland,nz
2017-03-22,22:30,Outdoors,Auckland,nz
2017-03-22,22:30,Adventure,Auckland,nz
2017-03-22,22:30,Nature Walks,Auckland,nz
2017-03-22,22:30,Wildlife Conservation,Auckland,nz
2017-03-22,22:30,native plants,Auckland,nz
2017-03-22,22:30,Environmental Restoration,Auckland,nz
2017-03-22,22:30,Nature Lovers and Tree Huggers,Auckland,nz
2017-03-22,22:30,Local wildlife - birds and animals,Auckland,nz
2017-03-22,22:30,eco-system restoration,Auckland,nz
2017-03-22,22:30,reforestation,Auckland,nz
2017-03-22,22:30,Volunteer Tree Planters,Auckland,nz
2017-03-25,05:45,Dining Out,Hong Kong,hk
2017-03-25,05:45,Vegan,Hong Kong,hk
2017-03-25,05:45,Vegetarian,Hong Kong,hk
2017-03-25,05:45,Raw Vegan,Hong Kong,hk
2017-03-25,05:45,Animal Rights,Hong Kong,hk
2017-03-25,05:45,Animal Welfare,Hong Kong,hk
2017-03-25,05:45,Animal Rescue,Hong Kong,hk
2017-03-25,05:45,Meat Free Monday,Hong Kong,hk
2017-03-20,19:30,Hiking,Istanbul,tr
2017-03-20,19:30,Outdoor Adventures,Istanbul,tr
2017-03-20,19:30,Travel,Istanbul,tr
2017-03-20,19:30,Outdoors,Istanbul,tr
2017-03-20,19:30,Adventure,Istanbul,tr
2017-03-20,19:30,International Travel,Istanbul,tr
2017-03-20,19:30,Travel Photography,Istanbul,tr
2017-03-20,19:30,Weekend Adventures,Istanbul,tr
2017-03-20,19:30,Vacations,Istanbul,tr
2017-03-20,19:30,Adventure Travel,Istanbul,tr
2017-03-20,19:30,Cruises,Istanbul,tr
2017-03-20,19:30,Weekend Getaways,Istanbul,tr
2017-03-20,19:30,Seniors Who Love To Travel/find Travel Companion,Istanbul,tr
2017-03-20,19:30,Solo Travelers,Istanbul,tr
2017-03-19,19:00,Card Games,Atlanta,us
2017-03-19,19:00,Games,Atlanta,us
2017-03-19,19:00,Board Games,Atlanta,us
2017-03-19,19:00,Euro Games,Atlanta,us
2017-03-19,19:00,Strategy Games,Atlanta,us
2017-03-19,19:00,Gaming,Atlanta,us
2017-03-19,19:00,Game Night,Atlanta,us
2017-03-19,19:00,Social,Atlanta,us
2017-04-12,05:00,Hiking,Tucson,us
2017-04-12,05:00,Outdoors,Tucson,us
2017-04-12,05:00,Camping,Tucson,us
2017-05-23,01:00,French Language,New York,us
2017-05-23,01:00,Francophiles,New York,us
2017-05-23,01:00,New In Town,New York,us
2017-05-23,01:00,French Culture,New York,us
2017-05-23,01:00,Francophone Culture,New York,us
2017-05-23,01:00,Singles,New York,us
2017-05-23,01:00,Dating and Relationships,New York,us
2017-05-23,01:00,Language & Culture,New York,us
2017-05-23,01:00,French Food,New York,us
2017-05-23,01:00,Happy Hour,New York,us
2017-05-23,01:00,Expat French,New York,us
2017-05-23,01:00,Social Networking,New York,us
2017-03-19,21:00,Social Anxiety,Toronto,ca
2017-03-19,21:00,Anxiety,Toronto,ca
2017-03-19,21:00,"Anxiety, Panic Disorder",Toronto,ca
2017-03-19,21:00,Shyness,Toronto,ca
2017-03-19,21:00,Depression,Toronto,ca
2017-03-19,21:00,Anxiety Disorder Professionals,Toronto,ca
2017-03-19,21:00,Bipolar Disorder,Toronto,ca
2017-04-12,05:00,Hiking,Tucson,us
2017-04-12,05:00,Outdoors,Tucson,us
2017-04-12,05:00,Camping,Tucson,us
2017-04-02,04:00,Self-Improvement,Melbourne,au
2017-04-02,04:00,Nutrition,Melbourne,au
2017-04-02,04:00,Travel,Melbourne,au
2017-04-02,04:00,Healthy Living,Melbourne,au
2017-04-02,04:00,Exercise,Melbourne,au
2017-04-02,04:00,"Eating, Drinking, Talking, Laughing, Etc",Melbourne,au
2017-04-02,04:00,Social,Melbourne,au
2017-04-02,04:00,Social Networking,Melbourne,au
2017-04-02,04:00,Fun Times,Melbourne,au
2017-04-02,04:00,New In Town,Melbourne,au
2017-04-02,04:00,Foodie,Melbourne,au
2017-04-02,04:00,Dining Out,Melbourne,au
2017-04-02,04:00,Singles,Melbourne,au
2017-04-02,04:00,Young Professional Singles,Melbourne,au
2017-04-02,04:00,Fitness,Melbourne,au
2017-03-21,13:00,Internet Professionals,Bangkok,th
2017-03-21,13:00,Technology Startups,Bangkok,th
2017-03-21,13:00,Internet Startups,Bangkok,th
2017-03-21,13:00,E-Commerce,Bangkok,th
2017-03-21,13:00,Startup Businesses,Bangkok,th
2017-03-21,13:00,Entrepreneurship,Bangkok,th
2017-03-21,13:00,Online Marketing,Bangkok,th
2017-03-21,13:00,Innovative Internet Marketing Strategies,Bangkok,th
2017-03-21,13:00,Small Business Internet Marketing Skills,Bangkok,th
2017-03-21,13:00,Internet Marketing Strategies For Business Owners,Bangkok,th
2017-03-21,13:00,Small Business Online Marketing,Bangkok,th
2017-03-21,13:00,Internet Advertising and Marketing,Bangkok,th
2017-03-21,13:00,Internet Marketing for Beginners,Bangkok,th
2017-03-19,21:30,Singles 40's - 50's,Barcelona,es
2017-03-19,21:30,Singles events,Barcelona,es
2017-03-19,21:30,Dining Out,Barcelona,es
2017-03-19,21:30,Dinner and a Movie,Barcelona,es
2017-03-19,21:30,Fun Times,Barcelona,es
2017-03-19,21:30,Social Networking,Barcelona,es
2017-03-19,21:30,Women's Social,Barcelona,es
2017-03-19,21:30,Single Professionals,Barcelona,es
2017-03-19,21:30,Young Professional Singles,Barcelona,es
2017-03-19,21:30,Singles 30's-50's,Barcelona,es
2017-03-19,21:30,Social,Barcelona,es
2017-03-19,21:30,Singles,Barcelona,es
2017-03-19,21:30,New In Town,Barcelona,es
2017-03-19,21:30,"Singles, Singles, Singles",Barcelona,es
2017-03-19,21:30,"Eating, Drinking, Talking, Laughing, Etc",Barcelona,es
2017-03-19,20:00,Card Games,Brandon,us
2017-03-19,20:00,Gaming,Brandon,us
2017-03-19,20:00,Games,Brandon,us
2017-03-19,20:00,Game Night,Brandon,us
2017-03-19,20:00,Strategy Games,Brandon,us
2017-03-19,20:00,Board Games,Brandon,us
2017-03-19,20:00,War Games,Brandon,us
2017-03-19,20:00,Wargaming,Brandon,us
2017-03-19,20:00,Euro Games,Brandon,us
2017-03-22,00:30,Web Comics,Boston,us
2017-03-22,00:30,Comic Books,Boston,us
2017-03-22,00:30,Manga,Boston,us
2017-03-22,00:30,Book Club,Boston,us
2017-03-22,00:30,graphic novels,Boston,us
2017-03-22,00:30,Comics and Novels,Boston,us
2017-03-22,00:30,Comic Artists,Boston,us
2017-03-22,00:30,Comic Book Writers,Boston,us
2017-03-22,00:30,Indie comics,Boston,us
2017-03-22,00:30,Indy comics,Boston,us
2017-03-22,00:30,Comic Book,Boston,us
2017-05-23,01:00,French Language,New York,us
2017-05-23,01:00,Francophiles,New York,us
2017-05-23,01:00,New In Town,New York,us
2017-05-23,01:00,French Culture,New York,us
2017-05-23,01:00,Francophone Culture,New York,us
2017-05-23,01:00,Singles,New York,us
2017-05-23,01:00,Dating and Relationships,New York,us
2017-05-23,01:00,Language & Culture,New York,us
2017-05-23,01:00,French Food,New York,us
2017-05-23,01:00,Happy Hour,New York,us
2017-05-23,01:00,Expat French,New York,us
2017-05-23,01:00,Social Networking,New York,us
2017-03-19,19:00,Conversation,Brussels,be
2017-03-19,19:00,Learning,Brussels,be
2017-03-19,19:00,French Culture,Brussels,be
2017-03-19,19:00,Francophone Culture,Brussels,be
2017-03-19,19:00,Francophiles,Brussels,be
2017-03-19,19:00,Culture Exchange,Brussels,be
2017-03-19,19:00,French Language,Brussels,be
2017-03-19,19:00,Language & Culture,Brussels,be
2017-03-19,19:00,International Friends,Brussels,be
2017-03-20,21:30,New In Town,London,gb
2017-03-20,21:30,Musicians,London,gb
2017-03-20,21:30,Nightlife,London,gb
2017-03-20,21:30,Social,London,gb
2017-03-20,21:30,Punk,London,gb
2017-03-20,21:30,Live Music,London,gb
2017-03-20,21:30,Indie,London,gb
2017-03-20,21:30,Clubbing,London,gb
2017-03-20,21:30,Greasers and Rockabilly,London,gb
2017-03-20,21:30,Music,London,gb
2017-03-20,21:30,London,London,gb
2017-03-25,13:00,Beginner Real Estate Investing,Philadelphia,us
2017-03-25,13:00,Real Estate Investment Education,Philadelphia,us
2017-03-25,13:00,Commercial Real Estate,Philadelphia,us
2017-03-25,13:00,Professional Networking,Philadelphia,us
2017-03-25,13:00,First Time Real Estate Investing,Philadelphia,us
2017-03-25,13:00,Real Estate Networking,Philadelphia,us
2017-03-25,13:00,Real Estate,Philadelphia,us
2017-03-25,13:00,Real Estate Investors,Philadelphia,us
2017-03-25,13:00,Landlords,Philadelphia,us
2017-03-25,13:00,Real Estate Investing,Philadelphia,us
2017-03-24,21:00,Yoga,Birmingham,gb
2017-03-24,21:00,Self-Improvement,Birmingham,gb
2017-03-24,21:00,Wellness,Birmingham,gb
2017-03-24,21:00,Meditation,Birmingham,gb
2017-03-24,21:00,Healthy Living,Birmingham,gb
2017-03-24,21:00,Spirituality,Birmingham,gb
2017-03-24,21:00,Free Meditation Classes,Birmingham,gb
2017-03-24,21:00,Spiritual Awakening,Birmingham,gb
2017-03-24,21:00,Self-realisation,Birmingham,gb
2017-03-24,21:00,Spiritual self realisation,Birmingham,gb
2017-03-19,21:30,Singles 40's - 50's,Barcelona,es
2017-03-19,21:30,Singles events,Barcelona,es
2017-03-19,21:30,Dining Out,Barcelona,es
2017-03-19,21:30,Dinner and a Movie,Barcelona,es
2017-03-19,21:30,Fun Times,Barcelona,es
2017-03-19,21:30,Social Networking,Barcelona,es
2017-03-19,21:30,Women's Social,Barcelona,es
2017-03-19,21:30,Single Professionals,Barcelona,es
2017-03-19,21:30,Young Professional Singles,Barcelona,es
2017-03-19,21:30,Singles 30's-50's,Barcelona,es
2017-03-19,21:30,Social,Barcelona,es
2017-03-19,21:30,Singles,Barcelona,es
2017-03-19,21:30,New In Town,Barcelona,es
2017-03-19,21:30,"Singles, Singles, Singles",Barcelona,es
2017-03-19,21:30,"Eating, Drinking, Talking, Laughing, Etc",Barcelona,es
2017-03-21,00:00,GIS,Washington,us
2017-03-21,00:00,Business Intelligence,Washington,us
2017-03-21,00:00,Geospatial,Washington,us
2017-03-21,00:00,Machine Learning,Washington,us
2017-03-21,00:00,Data Analytics,Washington,us
2017-03-21,00:00,Data Mining,Washington,us
2017-03-21,00:00,Business Analytics,Washington,us
2017-03-21,00:00,Data Science,Washington,us
2017-03-21,00:00,Spatial Data,Washington,us
2017-03-21,00:00,Geographic Information Systems: GIS,Washington,us
2017-03-21,00:00,Big Data Analytics,Washington,us
2017-03-21,00:00,Predictive Analytics,Washington,us
2017-03-25,18:00,Weight Loss,Sarasota,us
2017-03-25,18:00,Paleo Lifestyle,Sarasota,us
2017-03-25,18:00,Paleo Diet,Sarasota,us
2017-03-25,18:00,Eating Paleo/Primal,Sarasota,us
2017-03-25,18:00,Self-Improvement,Sarasota,us
2017-03-25,18:00,Health Professionals,Sarasota,us
2017-03-25,18:00,Life Transformation,Sarasota,us
2017-03-25,18:00,Nutrition,Sarasota,us
2017-03-25,18:00,Wellness,Sarasota,us
2017-03-25,18:00,Healthy Life Choices,Sarasota,us
2017-03-25,18:00,"Health, Wellness and Image",Sarasota,us
2017-03-25,18:00,Holistic Health,Sarasota,us
2017-03-25,18:00,Alternative Medicine,Sarasota,us
2017-03-25,18:00,Healthy Eating,Sarasota,us
2017-03-25,18:00,Healthy Living,Sarasota,us
2017-03-19,19:00,Conversation,Brussels,be
2017-03-19,19:00,Learning,Brussels,be
2017-03-19,19:00,French Culture,Brussels,be
2017-03-19,19:00,Francophone Culture,Brussels,be
2017-03-19,19:00,Francophiles,Brussels,be
2017-03-19,19:00,Culture Exchange,Brussels,be
2017-03-19,19:00,French Language,Brussels,be
2017-03-19,19:00,Language & Culture,Brussels,be
2017-03-19,19:00,International Friends,Brussels,be
2017-03-22,00:30,Nutrition,Raleigh,us
2017-03-22,00:30,Wellness,Raleigh,us
2017-03-22,00:30,Tennis,Raleigh,us
2017-03-22,00:30,Sports and Recreation,Raleigh,us
2017-03-22,00:30,Women's Sports,Raleigh,us
2017-03-22,00:30,Fitness,Raleigh,us
2017-03-22,00:30,Weight Loss,Raleigh,us
2017-03-22,00:30,Social,Raleigh,us
2017-03-22,00:30,New In Town,Raleigh,us
2017-03-22,00:30,Singles,Raleigh,us
2017-03-22,00:30,Healthy Living,Raleigh,us
2017-03-22,00:30,Exercise,Raleigh,us
2017-03-19,16:30,Sports and Recreation,Austin,us
2017-03-19,16:30,Outdoor  Fitness,Austin,us
2017-03-19,16:30,Social,Austin,us
2017-03-19,16:30,Outdoors,Austin,us
2017-03-19,16:30,Mountain Biking,Austin,us
2017-03-19,16:30,Cycling,Austin,us
2017-03-19,16:30,Camping,Austin,us
